 122.721  103.214  127.101
 120.996  101.913  126.647
 116.689  103.800  124.141
 135.984   93.471  119.257
 134.721   93.024  119.940
 134.094   94.235  120.619
 132.864   94.671  119.824
 132.087   95.956  120.214
 130.656   95.546  120.038
 129.324   96.076  120.507
 128.686   97.429  120.583
 128.343   97.813  121.996
 127.555   96.760  122.781
 126.711   95.765  121.997
 136.671   92.418  118.473
 123.499   96.471  120.493
 124.643   95.590  120.864
 125.602   96.390  121.372
 124.728   94.386  120.752
 123.638   97.954  120.839
 122.219   96.052  121.174
 120.925   96.406  118.032
 108.663  120.547  143.466
 109.219  118.370  143.416
 109.433  119.696  143.157
 110.743  119.876  142.395
 111.156  121.371  142.122
 112.402  121.966  141.267
 113.672  122.521  140.410
 117.099  118.914  138.472
 117.193  120.720  138.745
 115.696  120.988  139.038
 108.560  111.122  133.781
 108.125  111.378  132.360
 108.623  110.451  131.216
 106.703  111.790  132.463
 107.842  111.013  134.745
 109.920  111.201  133.826
 110.420  111.673  135.064
 111.214  112.916  135.021
 111.423  113.212  136.489
 116.415  110.504  135.906
 117.511  109.972  136.826
 118.790  109.809  136.033
 120.246  110.749  136.426
